win_blue,firstBlood_ours,firstTowerKill_ours,firstInhibitorKill_ours,firstBaron_ours,firstDragon_ours,firstRiftHerald_ours,4dragons_ours,olddragon_ours,kda_ours,kda_enemy,level_diff_ours_minus_enemy,inhibitorKills_gap_ours_minus_enemy,baronKills_gap_ours_minus_enemy,dragonKills_gap_ours_minus_enemy,riftHeraldKills_gap_ours_minus_enemy
0,True,True,True,False,True,False,0,0,2.4041894786955487,3.3166742389822805,22.0,2,-1,0,0
1,True,False,True,True,True,False,0,0,5.139186295503212,1.2624934245134138,34.0,2,1,3,0
0,False,False,False,False,False,False,0,0,0.9822838098579197,8.455034588777863,14.0,-2,-1,-2,0
1,False,True,True,False,True,False,1,0,3.024865419123302,2.6239067055393583,28.0,1,-2,2,0
1,True,True,True,False,False,True,0,0,3.432189270243252,1.1918492887351018,33.0,2,1,0,2
1,True,False,True,True,True,False,1,0,4.497189256714553,1.4656895403064625,35.0,3,1,4,0
1,False,False,False,False,True,False,0,0,2.998965873836608,2.5206431986093003,34.0,-1,-2,0,0
0,False,True,False,True,False,True,1,0,1.847924871251136,3.997501561524047,31.0,-1,0,3,2
0,True,False,False,False,False,True,0,0,1.7100762957116549,5.68793235972329,26.0,-2,-1,0,2
1,True,False,True,False,True,False,1,0,5.903723887375113,0.8495752123938031,33.0,1,0,4,0
0,False,False,False,False,False,False,0,0,0.5706134094151213,16.831683168316832,5.0,-1,0,-1,-1
1,True,True,True,True,False,False,0,0,3.861880963198546,1.8990504747626185,25.0,1,1,-1,0
0,True,False,False,False,False,False,0,0,0.8326394671107411,4.738154613466334,9.0,-1,0,-1,-1
1,True,True,True,True,True,False,0,0,2.686660418619182,2.998572108519752,29.0,1,1,1,0
0,False,False,False,True,True,False,0,0,2.5394921015796843,4.872969596001665,31.0,-2,0,0,0
0,False,False,False,True,False,True,0,0,2.9993618379068283,1.1747063234191453,39.0,-1,1,-3,1
0,True,True,False,False,True,True,0,0,1.5280135823429541,5.2356020942408374,28.0,-3,-2,-1,2
0,True,True,False,False,False,True,0,0,2.0947393477743397,4.16435313714603,20.0,-1,-2,-3,2
0,True,True,False,False,False,True,0,0,0.9351821992905514,12.774451097804391,23.0,-3,-1,-4,0
1,True,False,True,True,False,False,0,0,2.717251986670085,1.9993335554815062,41.0,1,2,-2,-2
0,True,False,False,False,True,False,0,0,1.36986301369863,4.395604395604396,13.0,-1,0,0,-1
0,False,False,False,False,False,False,0,0,0.7139457401237506,37.62376237623762,6.0,-1,0,-1,-1
1,True,True,True,False,False,True,0,0,5.638829407566024,0.4641199571581578,33.0,2,0,-1,2
0,False,False,False,False,False,True,0,0,2.061855670103093,3.9973351099267154,20.0,-1,-1,-3,2
1,False,True,True,True,True,True,0,0,3.2679738562091503,1.5410245730945438,26.0,1,1,2,2
0,False,False,False,False,False,False,0,0,2.3840041015124327,3.3983008495752123,20.0,-3,0,-1,-2
1,False,False,True,True,True,False,0,0,4.514672686230248,1.1078087003512564,34.0,2,1,3,0
0,False,False,False,False,False,False,0,0,0.4734350341925302,15.920398009950251,11.0,-1,0,-2,-1
0,False,False,False,False,True,False,0,0,1.0520778537611783,5.490848585690516,16.0,-1,0,0,-2
1,True,True,True,False,False,True,0,0,3.497813866333541,1.1661807580174925,32.0,1,0,-2,2
0,False,False,False,False,False,True,0,0,2.635165833711949,2.690238278247502,18.0,-1,-2,-5,0
0,False,False,False,False,False,True,0,0,1.709126088358594,5.303612605687932,25.0,-1,-1,-4,2
0,False,True,False,True,False,True,0,0,2.2921238722262864,2.7767493520918176,35.0,-1,2,0,0
1,False,True,True,False,True,True,0,0,3.579490486939697,1.5351660121385218,31.0,1,0,1,1
1,True,True,True,False,True,True,0,0,5.094905094905095,0.24984384759525294,28.0,2,0,2,1
1,True,True,True,False,False,True,0,0,7.9866888519134775,0.23515579071134624,27.0,1,0,0,1
1,True,True,True,False,True,True,0,0,4.5681655960028555,0.4283674440742503,24.0,1,0,2,1
1,True,True,True,False,True,True,0,0,4.997620180866254,0.8785216601029991,36.0,2,0,2,2
0,False,False,False,False,False,False,0,0,1.1279159189951296,9.488139825218477,8.0,-1,0,-2,-1
0,False,False,False,False,False,False,0,0,1.5259142330965536,2.8317601332593,24.0,-1,0,-3,-1
0,False,False,False,False,True,False,0,0,2.044525215810995,3.178928247048138,23.0,-4,-1,1,-2
0,True,True,False,False,False,True,0,0,2.836155886553765,2.7932960893854752,35.0,-1,0,0,2
1,True,True,True,False,True,True,0,0,7.703281027104137,0.0,27.0,1,0,2,1
0,False,True,False,False,False,True,0,0,2.104893878266971,4.2291426374471355,24.0,-2,-1,-2,1
1,True,True,True,True,True,True,0,0,3.498542274052478,1.8627896410722398,28.0,2,1,0,0
0,True,True,False,False,True,True,0,0,2.3494126468382905,2.4508223153821347,27.0,-1,-1,1,0
0,False,False,False,False,True,False,0,0,1.1246485473289598,7.132667617689016,6.0,-1,0,0,-1
1,True,False,True,True,False,False,0,0,3.6321226257914025,1.7924853498793518,38.0,2,1,-2,-1
0,True,True,False,False,False,True,0,0,1.8200461420148681,5.995717344753747,19.0,-1,-1,-4,2
0,False,False,False,False,False,False,0,0,1.4225297962322183,4.619225967540574,22.0,-1,0,-3,0
0,False,False,False,False,False,False,0,0,1.2774229380727575,3.8725796377264206,19.0,-3,-1,-2,-2
1,True,False,True,True,True,False,0,0,3.99871009351822,1.4113496030579242,29.0,1,1,2,-1
0,False,True,True,True,False,True,0,0,2.2448594604791547,4.728950403690888,32.0,1,-1,-1,0
1,True,True,True,False,True,True,0,0,3.3666491320357705,1.0994502748625685,27.0,1,0,3,2
0,False,False,False,False,False,True,0,0,2.0582181711261396,3.8212815990593767,22.0,-2,-1,-4,1
1,False,True,True,True,True,False,0,0,3.320242770439129,1.303780964797914,30.0,1,1,3,0
0,True,False,False,False,False,False,0,0,1.5234467983813378,4.7031158142269245,20.0,-2,-1,-4,-2
1,False,True,True,True,False,True,0,0,5.929380413057961,1.1195521791283487,32.0,1,1,-3,1
0,True,False,False,False,False,False,0,0,1.1106997408367272,6.367041198501873,6.0,-1,0,-1,-1
1,False,False,False,False,True,False,0,0,2.6563838903170525,2.903379343169919,30.0,-1,-1,-2,-2
0,False,True,False,False,True,True,0,0,1.8679294922388845,3.220433092726263,23.0,-1,-1,-1,1
1,False,False,True,False,True,True,0,0,5.911740216486262,0.4997917534360683,27.0,2,0,2,2
1,True,False,True,True,False,True,0,0,4.569252736792003,1.521077792264233,34.0,1,1,0,0
0,False,False,False,False,False,True,0,0,1.8937401367701208,3.1076581576026636,23.0,-1,-1,-3,0
1,True,True,True,False,True,True,0,0,1.9556714471968708,2.31105559025609,27.0,1,0,2,1
1,True,True,True,True,False,True,0,0,2.5304592314901595,2.3590563774490203,35.0,3,1,0,2
1,True,True,True,True,True,True,0,0,4.316219900045434,1.0710460549803642,37.0,2,1,3,1
0,True,False,False,False,True,True,0,0,2.6944806605823555,3.074558032282859,21.0,-1,0,-1,0
1,False,False,True,True,True,False,0,0,2.4991669443518827,2.448775612193903,35.0,1,1,-1,-2
0,True,True,True,False,True,True,0,0,2.2045629325813896,2.998636983189459,26.0,0,-1,-1,2
0,False,False,False,False,False,True,0,0,0.5621486570893192,6.483790523690773,12.0,-1,0,-1,1
1,True,True,True,True,False,False,0,0,5.303612605687932,0.8416622830089426,36.0,3,2,0,-2
1,False,False,True,True,False,True,0,0,2.891824348446983,1.6779721528025704,35.0,1,1,-2,1
1,False,False,False,False,True,False,0,0,3.2402619786280593,2.1914648212226067,39.0,-4,0,-1,-2
1,True,True,True,False,True,True,0,0,2.5206431986093003,1.6307206733298263,27.0,2,0,2,2
0,True,True,True,False,False,True,0,0,3.224193951512122,2.8955532574974145,32.0,0,-3,-1,2
0,True,True,False,False,False,False,0,0,1.7890028939752698,4.409171075837742,25.0,-1,-1,-3,-2
1,True,True,True,True,True,True,0,0,4.608550805108273,0.8885597926693817,37.0,1,1,3,1
0,False,False,False,False,False,False,0,0,1.9995001249687578,4.809494066208619,23.0,-2,-1,-2,-2
0,True,True,False,False,True,True,0,0,1.432855714761746,6.991260923845194,17.0,-1,-1,0,0
0,True,False,False,False,True,True,0,0,1.599466844385205,5.194805194805195,19.0,-1,-1,-1,2
1,True,True,True,False,True,True,0,0,4.397068620919387,0.45433893684688775,30.0,2,0,2,1
1,True,True,True,True,False,True,0,0,4.547726136931534,0.9611687812379853,33.0,1,1,-1,2
0,False,False,False,True,True,True,0,0,2.443901355254388,3.498542274052478,27.0,-1,0,-1,2
1,False,True,True,False,False,True,1,0,2.9202841357537492,2.3932141775219633,38.0,4,0,3,2
0,True,False,False,False,True,False,0,0,1.881799470743899,5.918524212144504,20.0,-1,-1,-1,-2
0,False,True,False,False,True,False,0,0,1.9995349918623577,5.114638447971781,20.0,-1,-2,2,-2
0,True,True,False,False,True,False,0,0,1.9184004323155905,4.053303720155469,22.0,-2,-1,0,0
0,True,False,False,False,False,False,0,0,0.8632439800090868,13.2890365448505,16.0,-1,-1,-3,-2
1,False,True,True,False,False,True,0,0,2.8116213683223994,2.58973194002726,30.0,0,-1,0,2
1,True,True,True,False,True,False,0,0,3.7308461025982678,1.4656895403064625,26.0,1,0,3,-1
0,False,True,False,True,False,True,0,0,1.499375260308205,6.419400855920114,24.0,-1,1,-3,2
0,False,False,True,False,True,False,0,0,2.3677979479084454,3.046168491194669,28.0,1,-1,0,0
1,True,True,True,False,False,True,0,0,4.75963826749167,1.1106997408367272,32.0,2,0,-1,2
0,False,False,False,True,False,False,0,0,2.736122073138648,2.479008396641343,30.0,-2,0,0,-2
0,False,True,False,False,False,True,0,0,1.16634268258817,5.764796310530361,18.0,-3,-1,-2,0
0,True,False,False,False,True,False,0,0,1.7193122750899639,5.882352941176471,18.0,-2,-1,1,0
0,False,False,False,False,False,False,0,0,1.9043084979766722,4.2473454091193,20.0,-1,0,-4,0
1,True,True,True,True,False,False,0,0,4.4673539518900345,1.3866494679135761,35.0,0,1,-1,-2
0,False,False,True,False,True,False,1,0,1.9607843137254901,3.0692362598144185,22.0,0,-1,3,-2
0,False,True,False,True,False,False,0,0,2.713510425592688,2.998636983189459,31.0,-1,-1,-2,0
0,False,True,True,False,False,True,0,0,1.0854041702370751,8.213096559378469,21.0,0,-1,-4,0
0,False,False,False,False,False,False,0,0,1.3677012098895318,2.871410736579276,10.0,-2,0,-1,-1
1,True,False,True,True,False,False,0,0,3.9986211651154773,1.2969467711429343,40.0,2,2,1,0
1,True,True,True,True,True,True,0,0,2.605271129960618,2.479008396641343,34.0,2,1,-2,2
1,False,True,True,True,True,True,1,0,4.761904761904762,0.8061915511125443,37.0,2,1,4,2
0,False,False,False,False,False,False,0,0,1.138572618717023,6.8812430632630415,16.0,-1,0,0,-1
1,True,False,False,True,False,True,0,0,4.029082096334444,1.999375195251484,39.0,0,1,-4,2
1,True,True,True,True,True,True,0,0,4.134484325306678,0.9579341940857975,37.0,1,1,2,0
1,True,True,True,True,True,True,0,0,3.1552639800062483,1.6147635524798154,32.0,2,1,3,2
1,False,False,True,False,True,True,0,0,4.381245196003075,0.8091385054735839,25.0,1,0,3,2
0,False,False,False,False,True,False,0,0,1.9691002726446531,4.530313124583611,26.0,-2,-1,1,-2
1,True,True,True,False,False,True,0,0,3.896103896103896,0.5329780146568954,27.0,2,0,-1,1
1,False,False,False,True,False,False,0,0,2.6658588306573767,2.2488755622188905,36.0,0,1,-2,-2
0,True,False,False,False,False,True,0,0,1.299566811062979,7.988587731811698,16.0,-2,0,-2,0
0,True,True,True,True,True,True,0,0,2.7019724398811134,3.1987205117952815,29.0,0,0,1,2
1,True,False,True,True,True,False,0,0,3.805224121251209,1.4995001666111296,39.0,1,2,1,-2
1,True,True,True,False,True,False,0,0,6.1043285238623755,0.7364544976328248,31.0,1,0,3,0
1,False,True,True,True,False,True,0,0,4.081632653061225,1.299566811062979,29.0,3,1,-1,2
1,True,True,True,False,False,True,0,0,3.3114651671352706,1.289906481780071,30.0,2,0,1,1
0,False,False,False,False,False,False,0,0,0.8785216601029991,11.177644710578843,10.0,-1,0,-1,-1
0,False,True,False,False,False,True,0,0,2.199120351859256,4.0799333888426315,16.0,-1,-1,-4,2
0,False,False,False,False,False,True,0,0,1.3840830449826989,7.487520798668886,20.0,-1,0,-3,0
0,True,True,True,True,True,True,0,0,2.104893878266971,4.131956014661779,30.0,0,1,-2,2
1,True,True,True,True,True,False,0,1,3.4767492394611037,2.522608281770585,36.0,2,-1,4,0
1,True,True,True,False,True,True,0,0,5.055849500293944,0.5331556147950682,31.0,1,0,2,2
0,True,True,False,False,False,True,0,0,2.4125190176048688,4.997728305315765,26.0,-1,-2,-2,0
0,True,False,False,False,False,False,0,0,1.4133057566356428,4.579517069109076,23.0,-2,0,-1,-2
1,True,True,True,True,True,False,1,0,3.128023218316672,1.3632232656770675,30.0,2,1,4,0
1,False,False,True,True,False,True,0,0,5.088596092685143,1.285255265976437,29.0,2,1,2,2
1,False,True,True,True,False,True,0,0,4.18848167539267,0.9596161535385845,33.0,2,1,1,1
0,False,False,False,False,True,False,0,0,2.407996365288505,3.8431975403535743,24.0,-2,-1,-2,0
0,False,False,False,False,False,True,0,0,1.6996600679864027,5.408583186360963,22.0,-2,-1,-3,0
0,True,False,False,False,False,False,0,0,1.5118263838088273,7.538601271571299,16.0,-2,-1,-2,-1
1,False,True,True,True,False,True,0,0,2.8564627469650086,1.9691002726446531,33.0,3,1,-2,1
0,False,False,False,False,True,False,0,0,1.658713928652579,3.664921465968586,23.0,-2,-1,1,-2
1,True,True,True,True,False,True,0,0,4.232804232804233,1.8086625416468347,38.0,1,1,2,2
0,False,True,False,False,False,True,0,0,1.6662038322688144,7.811080835603996,18.0,-1,-1,-4,2
0,False,False,False,False,False,True,0,0,1.4113496030579242,5.794205794205794,18.0,-1,0,-3,0
1,False,True,True,False,False,True,0,0,2.7039309247898204,2.4435394298407997,23.0,0,-1,-2,0
0,True,False,False,False,True,False,0,0,1.6939738961399613,4.765564950038432,23.0,-3,-1,-1,-2
0,False,True,False,True,True,False,0,0,2.155076649633415,4.997620180866254,30.0,-1,0,1,-1
0,True,True,False,False,True,True,0,0,2.1420921099607284,3.2921810699588474,20.0,-1,-1,-1,2
1,True,True,True,False,True,True,0,0,5.378391242265588,0.9282399143163156,35.0,3,0,1,2
0,False,False,False,False,False,False,0,0,1.5478877781360851,3.71163454675232,21.0,-1,-1,-4,0
1,True,False,True,True,True,False,1,0,3.3317467872441693,0.7996001999000499,34.0,2,1,4,0
0,False,False,False,False,False,False,0,0,1.4996250937265685,5.396402398401066,24.0,-1,0,-3,-1
0,False,False,False,False,False,True,0,0,0.7497917245209664,15.21197007481297,13.0,-1,0,-3,1
1,True,True,True,True,False,True,0,0,3.099225193701575,1.9368947203998752,38.0,4,2,-1,2
1,True,True,True,False,False,True,0,0,4.912572855953372,0.8091385054735839,31.0,1,0,1,2
1,False,True,True,False,True,True,1,0,3.5989717223650386,2.087621287856513,38.0,1,0,3,0
0,False,False,False,False,False,False,0,0,1.8679294922388845,4.996876951905059,25.0,-1,-2,-3,0
1,False,False,True,True,False,False,0,0,3.3320992225101813,1.3071895424836601,39.0,2,1,-1,0
0,True,False,False,False,True,False,0,0,1.6815633994849264,5.146242132543502,25.0,-2,-2,0,-1
0,True,False,False,False,False,False,0,0,2.4679787566385505,2.6653974297953353,20.0,-1,-1,-3,-2
1,True,True,True,False,True,False,0,0,3.61260568793236,1.3324450366422385,27.0,1,0,3,-1
1,False,False,True,False,True,False,0,0,4.288939051918736,0.9996970614965163,37.0,2,-1,-1,0
0,True,False,True,False,True,True,0,0,1.8515089798185522,4.950023798191337,32.0,0,-1,-2,0
0,True,True,False,False,True,True,0,0,1.9560965007607043,3.5344519814352013,26.0,-1,-1,-1,2
1,True,True,True,True,True,False,0,0,3.0562696372465012,2.998696219035202,38.0,1,2,2,-2
1,True,True,True,True,True,True,1,0,3.598560575769692,1.3594562175129947,32.0,2,1,4,2
0,False,False,False,False,False,False,0,0,1.1996572407883463,4.0685224839400425,16.0,-2,0,-2,-1
1,True,True,True,False,True,True,0,0,7.6923076923076925,0.2630194634402946,30.0,2,0,3,1
0,True,True,False,False,True,True,0,0,1.9992003198720512,2.3317788141239175,20.0,-1,-1,-2,2
0,False,False,False,False,False,False,0,0,1.0905786125416541,4.813805631244324,17.0,-1,-1,-3,-2
1,False,True,True,True,False,True,0,0,2.885707793683254,2.165944685104965,35.0,1,2,2,1
1,True,True,False,True,True,True,1,0,4.34593654932638,1.0395841663334666,38.0,0,1,4,2
0,False,True,False,False,False,False,0,0,2.4662556240626565,3.341902313624679,35.0,-1,-3,-2,-2
0,False,True,True,True,False,True,0,0,2.3132719074691237,3.3448673587081887,28.0,0,0,-1,2
1,False,False,False,True,False,False,0,0,2.869838918718756,1.9751280175566936,40.0,0,2,-1,-2
0,False,False,False,False,False,True,0,0,1.1208724628900333,7.365792759051186,14.0,-1,0,-1,0
1,False,False,True,False,True,False,0,0,2.999250187453137,2.6528258362168393,31.0,1,-1,-1,-2
1,True,True,True,False,False,True,0,0,2.9053420805998127,1.3745704467353952,31.0,2,0,1,2
0,True,True,False,False,False,True,0,0,1.4732965009208103,5.911740216486262,19.0,-2,-1,-1,2
1,False,False,True,True,True,False,0,0,4.093288910042836,1.4160766347355267,33.0,1,1,3,0
1,False,True,True,True,True,True,0,0,4.947526236881559,0.7416962270235408,36.0,2,1,2,2
0,True,False,False,False,True,False,0,0,0.9780482503803521,7.266121707538601,27.0,-1,-2,-3,-2
1,False,True,True,True,False,True,0,0,2.757669769045157,2.12411495210329,40.0,3,2,1,2
1,True,True,True,True,True,False,0,0,3.7129596572652623,1.585660117200965,26.0,1,1,1,-1
0,False,False,False,False,False,False,0,0,1.0905786125416541,4.765564950038432,19.0,-2,0,-2,-1
1,True,True,True,False,True,False,0,0,2.9532030895047705,1.0412328196584755,27.0,2,0,3,0
0,False,False,False,False,True,False,0,0,1.594163739529857,3.775680177679067,18.0,-1,0,0,-1
1,True,True,True,False,True,True,1,0,2.6653974297953353,1.6910069177555727,27.0,3,-1,4,2
1,False,True,True,True,True,False,1,0,4.519774011299435,1.1814601635867918,38.0,1,1,4,-1
1,False,True,True,True,True,True,0,0,2.7993779160186625,2.1243361449547016,37.0,2,2,0,1
1,True,True,True,True,True,True,1,0,5.19653564290473,0.9561060408518035,32.0,1,1,4,1
1,False,True,True,True,True,True,1,0,5.5786844296419655,0.7218212104386451,30.0,2,1,4,1
0,False,False,False,True,False,False,0,0,2.5749772796122388,4.775124930594114,32.0,-1,0,-3,-2
1,True,True,True,False,True,True,0,0,5.226748654880861,0.5597760895641744,26.0,1,0,1,1
1,False,False,True,True,True,False,0,0,3.6646307606885062,1.1994002998500748,28.0,1,1,2,0
1,False,False,True,True,False,True,0,0,2.867666403578006,2.4771838331160363,37.0,4,0,1,2
0,True,False,False,False,True,False,0,0,1.4894919404203224,4.997369805365596,26.0,-3,0,-2,-1
1,False,True,True,True,False,True,0,0,2.6659830812612153,2.0761245674740483,34.0,1,1,-2,0
1,False,False,False,False,True,False,0,0,4.3312708234174195,1.649175412293853,32.0,0,-1,0,-1
0,True,False,False,False,False,False,0,0,0.969403211148137,7.240948813982522,19.0,-1,-1,-4,-1
0,False,True,False,True,True,True,0,0,2.5429254509889154,3.6194415718717683,29.0,-1,1,1,1
1,True,False,True,False,True,True,0,0,4.354032833690221,1.4990630855715177,25.0,1,0,2,2
1,True,False,False,True,False,False,0,0,2.554609403924472,2.5775907417148867,37.0,2,1,-2,0
0,True,False,False,False,False,True,0,0,2.053499054309646,4.62211118051218,22.0,-2,-1,-3,0
0,True,True,False,False,False,True,0,0,1.6119159355233625,4.4525215810995,24.0,-1,-1,-4,2
1,True,True,True,True,False,True,0,0,4.140885292717753,0.9703028521023229,36.0,2,1,2,1
0,False,True,False,True,False,True,0,0,1.999459605512024,3.2387045181927228,30.0,-2,0,0,1
1,False,True,True,False,True,True,1,0,5.105319528739735,1.3899049012435991,34.0,4,-1,3,1
0,True,True,False,False,False,False,0,0,1.512432709561651,4.853675945753033,21.0,-1,-1,-2,0
1,True,False,True,True,False,True,0,0,3.4988337220926358,1.8119337706966574,36.0,2,1,1,1
1,False,True,True,True,True,True,0,0,5.210563882940757,0.7496251874062968,32.0,2,1,3,2
0,True,True,True,False,False,True,0,0,2.0902756740381703,3.4685479129923573,25.0,0,-1,-3,2
1,True,True,True,False,False,True,0,0,3.8607376766632195,1.580135440180587,36.0,4,0,1,1
1,True,True,True,True,True,True,1,0,4.902427415516421,1.2254111576910673,39.0,3,1,3,1
1,False,True,True,True,False,True,0,0,4.217432052483599,1.1467215524845635,36.0,1,2,1,1
0,False,False,False,False,False,False,0,0,1.1067475901463761,13.216957605985039,12.0,-1,-1,-1,-2
0,False,True,False,False,False,True,0,0,0.9022189709826872,9.433962264150944,20.0,-2,-1,-4,2
0,True,True,True,False,False,True,0,0,2.0244938765308675,4.996876951905059,17.0,0,-2,0,1
0,False,False,False,False,False,False,0,0,1.5118263838088273,4.304381245196003,16.0,-3,0,-2,-1
1,False,True,False,False,False,False,0,0,2.5580711555424878,2.2598870056497176,30.0,-1,0,-1,-1
1,True,True,True,False,True,False,0,0,4.805843906189927,0.999677523379555,30.0,2,0,2,-1
0,True,True,False,False,False,False,0,0,1.2923677151914168,6.770255271920089,23.0,-3,0,0,-1
0,False,False,False,False,False,False,0,0,1.9112025874742724,5.194805194805195,25.0,-3,-1,0,-2
1,False,True,True,True,True,True,0,1,3.685196752029981,1.7212659633536922,37.0,1,1,5,2
0,True,True,False,False,False,True,0,0,2.3218316672041275,2.199120351859256,29.0,-2,-1,-3,1
1,False,True,True,True,False,True,0,0,3.817025143895789,2.0306154326772883,33.0,3,1,0,1
0,False,False,False,False,False,False,0,0,1.4843986670705847,5.812897366030881,24.0,-1,-1,-4,-2
1,True,True,True,True,True,True,0,0,4.442798963346909,1.289906481780071,36.0,3,1,0,2
1,False,True,True,True,False,True,0,0,3.704792708027051,1.343330209309591,38.0,2,1,0,1
1,True,True,True,True,True,True,1,0,1.764359929425603,5.397301349325337,27.0,2,2,3,1
1,False,True,True,False,False,True,0,0,2.7491408934707904,1.7301038062283736,28.0,2,0,0,1
0,False,True,False,True,False,False,0,0,1.7495626093476633,6.494587843463781,22.0,-1,1,-1,0
0,False,False,False,False,True,True,0,0,1.6422706176365582,6.8812430632630415,21.0,-1,0,-1,0
1,True,True,True,False,True,True,0,0,3.9963669391462306,1.2298232129131437,30.0,1,0,1,2
1,False,True,True,False,True,True,0,0,5.18800571156592,1.320956801142449,29.0,2,0,2,0
0,False,True,False,True,False,True,0,0,3.2881581870695404,2.418574653337633,35.0,-1,0,-2,2
0,False,False,False,False,False,False,0,0,0.8925383791503034,10.473815461346634,13.0,-1,0,-2,0
0,True,True,False,False,False,True,0,0,1.89952511872032,4.996431120628123,14.0,-1,-1,-3,2
1,False,False,True,True,False,False,0,0,3.2892615285391806,1.5447523852794183,33.0,1,1,-3,0
1,False,False,False,True,False,False,0,0,3.291880029261156,1.8614270941054807,36.0,0,1,-1,-2
1,True,False,True,False,True,False,0,0,2.2406066873491897,3.151421983089931,26.0,1,0,2,0
0,False,True,False,False,False,True,0,0,1.43204539313699,6.193806193806194,15.0,-1,-1,-3,0
1,True,False,True,True,False,False,0,0,3.8480759620189904,1.4492753623188406,37.0,1,1,0,-1
1,True,False,True,True,False,False,0,0,2.940311673037342,2.903379343169919,35.0,2,2,-3,-2
0,True,True,False,True,False,True,0,0,1.777382803821373,4.397801099450274,27.0,-2,1,-1,2
1,False,False,True,True,True,False,0,0,2.4538018782187216,1.9991670137442732,35.0,1,1,-1,0
1,False,True,True,True,False,True,0,0,3.5602748282323544,1.3493253373313343,34.0,1,1,2,1
0,False,False,False,False,False,True,0,0,1.6384337683976673,4.43472829481574,21.0,-1,-1,-3,0
0,True,True,False,False,False,True,0,0,1.524618845288678,3.997501561524047,21.0,-1,-1,-3,1
0,True,True,False,False,True,False,0,0,3.3325927571650746,2.867666403578006,34.0,-1,0,1,-2
0,False,False,False,False,False,False,0,0,1.6229712858926342,2.9940119760479043,10.0,-1,0,-2,-1
0,False,True,False,False,False,False,0,0,1.5351660121385218,5.294705294705294,16.0,-1,0,-2,-1
1,True,True,True,False,False,True,0,0,2.6120606256046437,2.6653974297953353,27.0,1,-1,-3,2
1,False,False,True,True,True,False,0,0,3.5504998276456394,1.3745704467353952,30.0,1,1,1,0
1,True,True,True,False,False,True,0,0,2.9142381348875936,1.1656952539550376,24.0,1,0,0,1
1,False,False,True,True,True,False,0,0,3.816447069513857,1.299350324837581,29.0,2,1,2,-2
1,True,False,True,False,True,True,0,0,2.9532030895047705,1.0471204188481675,25.0,1,0,3,1
0,True,False,False,False,False,True,0,0,2.5708164722685076,2.911777488048674,27.0,-1,0,1,2
0,True,False,False,False,False,True,0,0,2.3320377568017765,3.7468776019983348,23.0,-1,-1,0,2
0,True,False,False,True,False,True,0,0,2.475601047369674,3.4984098137210355,29.0,-2,1,-2,0
0,False,False,False,False,True,False,0,0,2.6243439140214946,3.2786885245901636,19.0,-1,-1,2,0
0,False,False,False,False,False,False,0,0,1.8050541516245489,3.935040599625234,22.0,-1,-1,-2,0
1,True,True,True,False,True,True,0,0,4.421376393694732,1.13295568143952,34.0,1,0,1,2
1,True,True,True,False,False,True,0,0,2.577205065540991,2.1928410190261203,37.0,1,0,-2,2
1,True,True,True,False,True,True,0,0,2.7605901951451686,0.8416622830089426,26.0,1,0,2,1
0,False,False,False,False,True,False,0,0,1.4833924540470815,5.327413984461709,12.0,-1,0,0,-2
1,True,True,True,False,False,True,0,0,7.231920199501247,0.11098779134295228,23.0,1,0,-1,1
1,False,False,True,True,True,False,0,0,3.9527487505679235,1.2687427912341407,37.0,1,1,3,-1
1,False,True,True,True,False,True,0,0,3.7843627275972866,0.9674298613350532,30.0,1,1,1,2
0,False,False,False,False,False,True,0,0,1.5785319652722969,5.14988470407379,19.0,-1,0,-4,2
0,True,True,True,False,False,False,0,0,3.1138408798743034,1.207319373703075,37.0,0,0,0,0
1,True,False,False,False,True,True,0,0,3.029385034837928,2.903379343169919,39.0,-1,-1,-2,2
0,False,True,False,False,True,True,0,0,1.9994738226782427,5.526161081716637,16.0,-1,-1,0,2
0,False,False,False,False,False,False,0,0,1.9406057042046458,3.996925441967717,20.0,-1,-1,-2,0
1,True,False,True,False,True,True,0,0,2.924842650870048,1.9991670137442732,23.0,1,0,0,0
0,True,False,False,False,False,True,0,0,1.6406049730838248,3.648175912043978,24.0,-1,-1,-3,2
0,True,False,False,False,False,True,0,0,1.6657412548584118,4.56490727532097,14.0,-2,0,-3,0
0,False,False,False,False,True,False,1,0,2.15329402717252,4.747626186906547,27.0,-2,-1,2,-2
1,True,True,True,False,False,True,0,0,3.3983008495752123,1.4203051025775906,27.0,3,0,1,2
0,True,True,False,False,True,True,0,0,2.607561929595828,3.3305578684429644,21.0,-2,-1,-2,0
1,False,True,True,True,False,True,0,0,3.3504458254525806,2.806612841214917,34.0,1,1,-2,2
0,True,False,False,False,False,True,0,0,2.5634452704434763,4.2609153077327715,20.0,-1,-1,-3,0
0,True,True,False,False,False,True,0,0,0.7928300586004825,9.980039920159681,17.0,-1,0,-2,0
1,False,True,True,False,True,True,0,0,2.0970495001219214,2.4573094543940024,27.0,1,0,3,2
1,True,True,True,True,True,True,0,0,2.827763496143959,1.2774229380727575,34.0,1,1,3,2
0,False,False,False,False,False,False,0,0,1.0523546435148645,9.980039920159681,24.0,-2,0,-3,-2
0,True,True,False,False,False,True,0,0,2.344019303688383,3.9307128580946036,24.0,-2,-2,-2,2
1,False,True,True,True,False,True,0,0,4.095453079651725,1.4833924540470815,35.0,2,1,2,0
